,dx,ht,natr,willr,rsi,roc,mom,mfi,adxr,obv,ad,bas,macd,cci,atr,r_3,r_2,r_1,width,cmo,slowd,slowk,hl,var,mabas,mabas2,amount,close,datetime,down_count,high,low,open,percent,settle,suspend,time,up_count,vol,wd,state
2017-11-29,0.931651997693,0,2.06060587386,-55.6392487697,44.4155231294,-2.20233388772,-36.02,43.1713275483,17.1667960003,22950066.0,-1378175.19755,-0.00179806789959,1.81729989764,-52.4031092871,29.5649548963,-0.00348481838904,-0.0445965068816,0.0822769852157,0.0538380966749,-11.1689537412,45.2565234385,45.6801661475,-4.0273400473,314.107989001,-0.0017554171525,-0.00877076042572,12048104448.0,1434.77,201711291500,14.0,1436.83,1411.26,1432.58,0.082310842,1433.59,0,1500,18.0,88483.0,2,4
2017-11-30,8.31559011465,0,2.08720434868,-61.4743396605,42.8879248871,-0.153023792055,-43.8,42.6381637567,17.1851743707,22850183.0,-1439019.31348,-0.00223435458588,1.46738586689,-13.358798427,29.8253152609,-0.450361573531,-0.323488081433,-0.405765066649,0.0539804989823,-14.2241502257,44.9417330103,43.4475597092,-3.76185115055,277.064920001,-0.00191506296363,-0.00902769531086,14618079232.0,1428.96,201711301500,22.0,1455.68,1422.47,1428.25,-0.4049429525,1434.77,0,1500,5.0,99883.0,2,4
2017-12-01,7.78526107675,0,2.02156923122,-65.5036344756,41.5271746378,-0.766646687389,-41.3,36.7922631277,16.7399033778,22780426.0,-1487812.59563,-0.0028824576564,0.966684920318,-42.5165034072,28.783507028,-0.683838726209,-0.766115711425,-0.360350644776,0.0543086811228,-16.9456507244,41.7184772219,36.0277058089,-4.53717512923,286.623609001,-0.00223752786122,-0.00931436580661,10092206080.0,1423.82,201712011500,17.0,1436.77,1421.53,1426.59,-0.359702161,1428.96,0,1500,15.0,69757.0,2,4
2017-12-04,2.0346655943,0,1.99553266599,-78.2658359294,38.390692742,-1.66363617364,-38.57,37.0456355421,15.9667009798,22693267.0,-1503107.65325,-0.00437002828982,-0.0607783396427,-107.972299404,28.1675422403,-1.63303351493,-1.22726844828,-0.866917803501,0.0559533137469,-23.2186145159,34.4810197868,23.9677938421,-4.30326486372,261.553641001,-0.00294836133742,-0.00969298716499,11408967680.0,1411.53,201712041500,29.0,1422.75,1403.66,1417.15,-0.8631709064,1423.82,0,1500,2.0,87159.0,2,4
2017-12-05,1.30861930295,0,1.93865322422,-65.2855659398,43.0980820781,-0.666857330199,-17.72,44.3684587594,15.0223779921,22826700.0,-1433895.85109,-0.00359081372558,0.217633721505,-58.4155182044,27.6070035088,-0.345602676984,0.0147479677919,0.881665771293,0.0569528574159,-13.8038358439,26.4023096635,19.2114293395,-4.24964053646,181.714364001,-0.00316251213347,-0.01001699213,18575347712.0,1424.03,201712051500,15.0,1428.92,1408.6,1409.28,0.8855638917,1411.53,0,1500,19.0,133433.0,2,4
2017-12-06,0.629521111978,0,1.88739364133,-64.5690550363,43.3553681717,-0.700460701018,9.27,44.4244511205,14.3119130463,22907870.0,-1355220.54659,-0.00287473702766,0.545765673654,-63.4841769846,26.8900746867,0.0631902679933,0.930108071495,0.0484423002014,0.0547449858018,-13.2892636567,22.8082448646,25.2455114123,-4.39553767997,50.3814200014,-0.0030665870982,-0.0102855156367,10966986752.0,1424.72,201712061500,14.0,1424.99,1407.42,1418.96,0.0484540354,1424.03,0,1500,18.0,81170.0,2,4
2017-12-07,2.8416948213,0,1.89622298421,-86.1266874351,37.8152466897,-1.74952412944,-24.55,46.5338823288,13.9823200488,22830156.0,-1412938.94443,-0.0045249374139,-0.482272928151,-110.892395875,26.6222122091,-0.537740730139,-1.41940650143,-1.46784880163,0.0545177345764,-24.3695066207,22.6465856651,23.4828162435,-4.32928136207,101.311009001,-0.0035527038701,-0.0106567667797,9328250880.0,1403.96,201712071500,30.0,1420.08,1401.58,1418.98,-1.4571284182,1424.72,0,1500,2.0,77714.0,2,4
2017-12-08,4.73241735577,1,1.8306784048,-97.2184531886,37.068265624,-1.60834937,-5.99,47.5217676893,13.7737151311,22763658.0,-1454192.33332,-0.00548552251563,-1.17449327712,-135.937905009,25.6463399085,-1.63617165291,-1.68461395311,-0.216765151475,0.0527325020991,-25.8634687521,21.7075409718,16.3942952598,-4.68301675171,141.963889002,-0.00419697675194,-0.0110932338199,8526259200.0,1400.92,201712081500,14.0,1411.42,1398.46,1401.99,-0.2165303855,1403.96,0,1500,18.0,66498.0,2,4
2017-12-11,6.10108582834,1,1.75148576796,-88.4437422413,39.4454527945,-0.354225556665,-58.17,36.6395613368,13.6288915816,22829028.0,-1403045.57092,-0.00507967140277,-1.06524221678,-119.05210448,24.6351727722,-1.28496249239,0.182886309244,0.399651460718,0.0501989196114,-21.109094411,16.1746390166,8.64680554655,-4.80740386538,140.560321002,-0.00449120830222,-0.0115062607775,8586285568.0,1406.53,201712111500,8.0,1407.78,1396.29,1399.48,0.4004511321,1400.92,0,1500,25.0,65370.0,2,0
2017-12-12,15.4725262855,1,1.79004522112,-99.9025341131,33.251224035,-3.03294172173,-86.24,26.7486529264,13.2220289839,22769104.0,-1462476.57215,-0.00732591174727,-2.45443650029,-172.04428229,24.7176604313,-1.66048055281,-1.44371540133,-1.84336686205,0.0560828312756,-33.49755193,10.7553220573,7.22486536553,-4.0395595003,240.052096001,-0.00543610945057,-0.0120731990521,7821980672.0,1380.84,201712121500,32.0,1405.05,1380.74,1404.69,-1.8264807718,1406.53,0,1500,0.0,59924.0,2,0
2017-12-13,19.7281079922,1,1.73044015738,-89.8196344268,33.5312564573,-3.03498231231,-49.67,28.3259216828,13.0679837299,22829165.0,-1446865.2111,-0.00805572424719,-3.02409019014,-171.642468841,23.9056846862,-1.39737753957,-1.79702900029,0.0463378617576,0.0610230886117,-32.9374870855,8.68810272461,10.1926372618,-4.63939428239,274.354869002,-0.00630931438278,-0.0127022875545,7568198144.0,1381.48,201712131500,11.0,1386.42,1373.07,1380.49,0.0463485994,1380.84,0,1500,21.0,60061.0,2,0
2017-12-14,27.9257091666,1,1.77172825819,-97.8926038501,28.9493688812,-3.19809681187,-75.76,29.1288548778,13.2135190352,22756195.0,-1508306.33909,-0.0104300656756,-4.51495233969,-180.759930487,24.0788500658,-3.43323939569,-1.58987253364,-1.6362103954,0.0723200536774,-42.1012622376,7.60886200504,5.40908338783,-3.94383958978,430.567389002,-0.00768289814706,-0.0135064203568,9287964672.0,1359.06,201712141500,30.0,1383.31,1356.98,1381.76,-1.6228971827,1381.48,0,1500,3.0,72970.0,2,0
2017-12-15,32.6188595092,1,1.7317887795,-96.9877858389,27.3363344151,-3.62975758787,-85.34,21.6464077384,13.5162714739,22692043.0,-1543029.16986,-0.0121155483187,-5.63769493285,-179.860518819,23.3803607753,-2.25355666833,-2.29989453009,-0.663684134687,0.0837066086647,-45.3273311697,7.43251562234,6.69582621743,-4.54765218467,593.650764002,-0.00916044820428,-0.0144489264936,8149299200.0,1350.07,201712151500,23.0,1361.09,1346.79,1357.33,-0.6614866157,1359.06,0,1500,10.0,64152.0,2,0
2017-12-18,35.6944455427,1,1.71412155444,-95.5973756906,26.4312993279,-4.37886145336,-88.65,22.0019335539,13.8588984236,22640886.0,-1566445.5319,-0.0128989886,-6.21166566828,-149.255304972,23.0539064342,-2.68059858655,-1.04438819115,-0.380704056459,0.0944155355201,-47.1374013443,5.46545845678,4.29146576509,-4.26971603806,763.448605002,-0.0104066283362,-0.0154741360982,6228462592.0,1344.94,201712181500,23.0,1358.65,1339.84,1351.23,-0.3799802973,1350.07,0,1500,11.0,51157.0,2,0
2017-12-19,35.6944455427,1,1.62885987838,-89.8049033149,29.7093274506,-2.11393065091,-83.12,28.1364811564,14.4407640954,22699941.0,-1530652.52487,-0.0118152237128,-5.64182955821,-115.481678621,22.0164845461,-0.546721593778,0.116962540909,0.497666597368,0.0953325511327,-40.5813450989,6.40703554487,8.23381465208,-5.06549198585,708.381901002,-0.0108761601284,-0.0164565105069,7312372736.0,1351.65,201712191500,6.0,1353.33,1344.8,1346.0,0.4989070144,1344.94,0,1500,27.0,59055.0,2,0
2017-12-20,43.898850252,1,1.67382783331,-93.7483133939,26.1390286465,-3.54185366419,-96.41,18.9596301481,15.2551420646,22627406.0,-1563772.4936,-0.012656886153,-6.01922425945,-125.259846954,22.3045927928,-1.30620431519,-0.92550025873,-1.4231668561,0.0976581003028,-47.721942707,7.37577355639,9.60204025202,-3.95303888264,656.278200002,-0.0114697354699,-0.0175142557255,8836074496.0,1332.55,201712201500,31.0,1351.18,1325.6,1351.12,-1.4130877076,1351.65,0,1500,3.0,72535.0,2,0
2017-12-21,45.7844192383,1,1.69279054248,-83.240894805,29.1721125672,-1.48558562536,-84.95,18.8219522512,15.8733135183,22709716.0,-1536917.87765,-0.0116564396163,-5.33457718456,-107.371223794,22.6642647362,-0.452342777622,-0.950009374991,0.473157481108,0.102677524703,-41.6557748656,10.7948620809,14.5487313385,-3.8912304223,611.112249002,-0.0115319701854,-0.0185251138851,10268412928.0,1338.87,201712211500,13.0,1348.08,1320.74,1329.46,0.4742786387,1332.55,0,1500,20.0,82310.0,2,0
2017-12-22,45.7844192383,1,1.66150699069,-94.6478092069,26.8533776782,-1.74361329413,-85.0,19.4762866663,16.4213996435,22653294.0,-1583618.93005,-0.0118067206738,-5.19883225691,-101.882298056,22.0403886836,-1.87595581206,-0.452788955959,-0.925946437067,0.108067392545,-46.2932446437,12.0275196192,11.931787267,-4.55627700144,570.145676001,-0.0116235536815,-0.0195566006746,6886974464.0,1326.53,201712221500,31.0,1339.26,1325.33,1337.08,-0.9216727539,1338.87,0,1500,2.0,56422.0,2,0
2017-12-25,53.3627887353,1,1.70100197455,-98.4406270847,23.6408279563,-2.82540485077,-117.09,6.21999749526,17.1767393063,22585791.0,-1640904.96445,-0.0134198052056,-5.86507340692,-122.39821811,22.2310752062,-1.94058728742,-2.41374476852,-1.48779833146,0.115902989622,-52.7183440874,12.1596979472,9.99857523597,-3.96823578591,481.261601001,-0.0122223041895,-0.0207039582319,8055916032.0,1306.94,201712251500,31.0,1329.78,1305.07,1325.54,-1.476785297,1326.53,0,1500,3.0,67503.0,2,0
2017-12-26,53.3627887353,1,1.639143716,-88.7227197635,28.835828105,-2.48659046351,-106.68,13.2209420279,17.95713234,22651122.0,-1583436.98228,-0.0122429571099,-5.02712664011,-108.81620845,21.6045698343,-1.56801899837,-0.642072561299,0.845725770157,0.118292328265,-42.32834379,10.1705008783,8.58114013182,-4.5841787394,414.856881001,-0.0122291884963,-0.0217875393332,7967586816.0,1318.04,201712261500,2.0,1318.85,1305.39,1306.16,0.8493121337,1306.94,0,1500,32.0,65331.0,2,0
2017-12-27,56.2508422274,1,1.65664243687,-96.5523276164,25.932739425,-2.36163746201,-102.88,13.4546838674,18.8524535866,22583911.0,-1623473.90942,-0.0128161886672,-5.06957639038,-120.09438862,21.5542434176,-1.93718214459,-0.449383813137,-1.29510958329,0.121821756584,-48.13452115,8.97512411989,8.34565699187,-4.20104845426,345.921921001,-0.01242485522,-0.022913754743,8194638336.0,1301.08,201712271500,30.0,1316.63,1297.14,1316.63,-1.2867591272,1318.04,0,1500,3.0,67211.0,2,0
2017-12-28,44.4460029448,1,1.70144705487,-88.8770243816,29.0270502733,-2.31314466677,-93.02,23.6976380088,19.3111029294,22687885.0,-1644507.57758,-0.0115823912996,-4.13247769976,-95.9826549439,22.2532260306,0.0734270581093,-0.772298712048,0.522810871246,0.122093840947,-41.9458994533,10.3646109906,14.1670358482,-3.73128283957,314.560841001,-0.0121440339132,-0.0239632321467,11704225792.0,1307.9,201712281500,3.0,1326.74,1295.4,1299.28,0.5241799121,1301.08,0,1500,31.0,103974.0,2,0
2017-12-29,44.4460029448,1,1.632771005,-85.4810761514,30.5929630822,-1.1466005292,-95.21,30.3272963889,20.071685907,22749851.0,-1638938.93131,-0.00981685488014,-2.83810258961,-84.434588837,21.4108527427,-0.511152115456,0.783957467838,0.261146596592,0.120349314795,-38.8140738356,13.4381589802,17.8017841005,-4.83123108382,277.550716001,-0.0113683075688,-0.0248910815529,6975003648.0,1311.32,201712291500,12.0,1316.08,1305.62,1307.33,0.2614878813,1307.9,0,1500,18.0,61966.0,2,0
2018-01-02,24.9156804687,1,1.61564697353,-60.4921995166,39.0754525237,1.86848669411,-49.48,38.7438414678,20.2324150729,22841022.0,-1570864.02677,-0.00594937255948,-0.320528640885,-30.0132460551,21.5100775468,2.30062873695,1.7778178657,1.51667126911,0.116493926447,-21.8490949526,23.0686999901,37.2372800215,-4.1125051062,237.226264001,-0.00956199589905,-0.0255447348615,11474370560.0,1331.36,201801021500,1.0,1334.12,1312.33,1314.36,1.5282310954,1311.32,0,1500,33.0,91171.0,3,4
2018-01-03,5.1278429644,1,1.63574831625,-36.3781139802,46.1395233809,2.5257200085,-30.15,48.3182337648,19.9677265724,22962495.0,-1499153.01336,-0.0011991579269,2.82801056921,56.9093610698,22.104357722,3.26664951461,3.00550291802,1.48883164891,0.107032394069,-7.72095323827,38.5797446369,60.7001697887,-3.81332997311,235.377816001,-0.00677438324166,-0.0258400464485,14933465088.0,1351.33,201801031500,1.0,1357.44,1327.61,1329.81,1.4999699555,1331.36,0,1500,33.0,121473.0,4,3
2018-01-04,5.1278429644,1,1.58014353257,-21.2208859796,44.9643183314,3.54090447936,-11.91,55.6162131689,19.8895569056,22886640.0,-1489760.08653,0.0009760939893,4.65933276387,74.5334618088,21.286903599,2.6956986324,1.17902736329,-0.309804285617,0.0950602979484,-10.0713633373,59.0939269083,79.3443309147,-4.83924811005,283.639576001,-0.00419089083134,-0.0259238998351,9218596864.0,1347.15,201801041500,30.0,1351.82,1341.16,1350.05,-0.3093248873,1351.33,0,1500,4.0,75855.0,4,3
2018-01-05,3.45191364101,1,1.56734644644,-15.9084194978,46.7735984552,3.39704870403,2.26,63.3202272368,19.866958526,22990717.0,-1497717.99807,0.00268365728227,6.1557616879,102.342313014,21.1956961991,1.56280545077,0.0739738018539,0.383778087471,0.0872851876843,-6.45280308964,75.3100582514,85.8856740509,-4.21335216106,339.835076001,-0.00189937479347,-0.0258194860094,12735987712.0,1352.33,201801051500,8.0,1363.1,1343.09,1346.56,0.3845154586,1347.15,0,1500,23.0,104077.0,4,3
2018-01-08,24.7889894731,1,1.67441554893,-16.7034866968,55.7774903916,5.39913979807,37.18,70.9252296195,20.608012739,23141587.0,-1455150.54915,0.00678701286575,8.92036320143,179.287768319,23.1424321849,2.2529259597,2.56273024532,2.17895215784,0.0827509872083,11.5549807833,82.9435594668,83.6006734348,-3.3508414929,630.542981001,0.000996087759603,-0.0253564454757,19706316800.0,1382.12,201801081500,1.0,1399.51,1351.06,1352.28,2.2028646854,1352.33,0,1500,32.0,150870.0,4,3
2018-01-09,24.7889894731,1,1.68987962829,-27.643838248,52.1453966597,2.95712654729,19.08,64.4326814718,21.5891489621,23058093.0,-1506443.79148,0.00731555144633,9.68656303768,147.785380522,23.1636870288,1.735219484,1.35144139653,-0.827510761313,0.0736347096461,4.29079331943,83.1336997794,79.9147518525,-4.06865475892,690.358864001,0.00310257565518,-0.0247625152127,11011750912.0,1370.73,201801091500,33.0,1389.65,1366.21,1380.32,-0.8240963158,1382.12,0,1500,1.0,83494.0,4,3
2018-01-10,16.612896181,1,1.70910065741,-31.0248775334,51.0392667723,1.17513856719,34.66,62.9572191088,22.2755424441,22959663.0,-1521921.63461,0.00676253533662,9.64020533427,101.482660684,23.3669950982,1.09431363337,-1.08463852447,-0.257127763162,0.0709877248491,2.0785335445,79.4637859315,74.8759325073,-3.96204636653,718.194001002,0.00432256221566,-0.0241190529153,12997989376.0,1367.21,201801101500,25.0,1382.26,1356.25,1372.61,-0.2567974729,1370.73,0,1500,9.0,98430.0,4,3
2018-01-11,13.9174441055,1,1.66885950118,-36.634329075,49.1754907451,1.05556174145,22.5,62.9729605448,22.8166416747,22879095.0,-1486963.31597,0.00540048084802,8.91695349626,62.9976127946,22.7193525912,-1.51270066064,-0.685189899331,-0.428062136169,0.0671153082901,-1.64901850971,73.8979258694,66.9030932484,-4.74814729316,548.869536002,0.00468186842644,-0.0234952226493,10042021888.0,1361.37,201801111500,15.0,1364.71,1352.91,1361.7,-0.4271472561,1367.21,0,1500,16.0,80568.0,4,3
2018-01-12,19.9380548993,1,1.65309390042,-39.8905004322,48.0779842974,0.4177974311,31.45,68.1495185199,23.8047688277,22800296.0,-1548195.92505,0.00395340626136,7.94338132039,63.2574976649,22.4486845489,-0.934514315541,-0.677386552378,-0.249324416209,0.0669895318894,-3.84403140511,67.3392358375,60.2386817567,-4.27300561525,370.124000001,0.00443904770475,-0.0229136700862,10373983232.0,1357.98,201801121500,25.0,1374.8,1355.87,1361.44,-0.249013861,1361.37,0,1500,8.0,78799.0,4,3
2018-01-15,3.11875151663,1,1.70275483902,-62.2130438959,41.2767870361,-3.42806702747,27.8,65.8184235916,24.1216260633,22689919.0,-1652540.9372,0.000328713039282,5.57906426886,0.979683972911,22.7273499383,-2.4035650681,-1.97550293193,-1.72617851572,0.0668017305647,-17.4464259277,55.8980887316,40.5524911895,-3.92502352033,222.901196001,0.00306893614959,-0.0225409318967,14567789568.0,1334.74,201801151500,33.0,1360.37,1334.02,1355.0,-1.7113654104,1357.98,0,1500,1.0,110377.0,1,4
2018-01-16,7.36376121665,1,1.73909491029,-31.2361924887,51.5247482263,-0.272847314934,48.95,66.8875161984,24.6706028961,22794794.0,-1547722.06511,0.0019368565725,5.99552302843,31.2137847449,23.7732535141,0.411969677646,0.661294093855,2.38747260957,0.0690026241892,3.04949645254,46.4573418273,38.5808525356,-3.59949827791,164.193645002,0.00269157629056,-0.0220411242999,14618158080.0,1366.99,201801161500,0.0,1367.0,1329.63,1331.09,2.416200908,1334.74,0,1500,34.0,104875.0,3,1
2018-01-17,41.4663556347,0,1.97420945569,-22.4618793171,62.0166503412,3.45082320931,113.31,76.2163230374,25.9767154956,23094815.0,-1525966.20355,0.00793561985623,9.08625933454,200.226776517,27.9230211203,4.07000412529,5.79618264101,3.40871003144,0.0836185250597,24.0333006824,41.3187947117,44.82304041,-2.94593898299,422.890989001,0.00443959081245,-0.0210987066087,41381642240.0,1414.39,201801171500,0.0,1448.86,1374.53,1374.53,3.4674723297,1366.99,0,1500,34.0,300021.0,4,5
2018-01-18,41.4663556347,1,1.96238631424,-15.2261938006,64.2427196579,4.82455173832,119.15,77.1966096848,27.189534338,23254590.0,-1515849.686,0.0120411145323,11.4534244291,196.625966928,28.0042338974,6.68728600929,4.29981339972,0.891103368276,0.0985820447051,28.4854393159,50.7190970246,68.7533981284,-3.89400199726,704.202909002,0.0069734320524,-0.0198083280413,23307454464.0,1427.05,201801181500,14.0,1440.66,1411.6,1417.0,0.8950855139,1414.39,0,1500,16.0,159775.0,4,5
2018-01-19,53.2757989675,1,2.09304578562,-13.4283613327,69.9793327512,7.90880572615,154.06,80.3847059269,28.0399775795,23558029.0,-1432907.83506,0.0175984548809,14.8550731595,213.712804225,30.6710743333,6.95033520738,3.54162517594,2.65052180767,0.123127909707,39.9586655023,64.2934982967,79.3040563518,-3.11026546731,1375.979924,0.0105151063286,-0.0180429161271,39456452608.0,1465.38,201801191500,1.0,1489.12,1423.78,1426.16,2.685960548,1427.05,0,1500,33.0,303439.0,4,5
2018-01-22,53.2757989675,1,2.09548435238,-17.4664107486,68.5971965732,9.45277731993,129.55,81.3922642817,28.1229663928,23379253.0,-1408959.27512,0.018983974251,15.9615424161,157.219956313,30.6131404523,3.23611864879,2.34501528051,-0.305506527152,0.138201142914,37.1943931463,77.0341569197,83.045016279,-3.8902950161,1892.519285,0.0133380623027,-0.0160730743787,23493398528.0,1460.91,201801221500,19.0,1473.84,1443.98,1454.47,-0.3050403308,1465.38,0,1500,12.0,178776.0,4,5
2018-01-23,54.4845350644,1,2.06522214825,-12.8597404226,69.7071112964,7.43385101574,117.28,82.0304096807,28.2431965801,23556679.0,-1374406.14416,0.0193452240956,16.3117160816,130.808926641,30.3300589915,2.8706998795,0.220178071832,0.525684598984,0.147972520355,39.4142225928,82.4016558208,84.8558948314,-4.00928250359,2325.168461,0.015340449567,-0.0139769117102,25135017984.0,1468.61,201801231500,11.0,1479.34,1452.69,1460.28,0.5270687448,1460.91,0,1500,23.0,177426.0,4,5
2018-01-24,63.2804049917,1,2.18322225381,-2.10152284264,76.0784657606,7.64287077822,175.34,83.9968974543,28.6091224898,23855762.0,-1110172.66907,0.0238923177646,19.079423655,147.096130257,33.2393404921,3.82325579359,4.12876232075,3.60307772176,0.171302894863,52.1569315213,85.672648972,89.1170358054,-3.06457784083,3400.420349,0.0181910722995,-0.0114576762011,43177664512.0,1522.49,201801241500,0.0,1526.63,1455.57,1475.95,3.6687752364,1468.61,0,1500,34.0,299083.0,4,5
2018-01-25,63.2804049917,1,2.23148181208,-18.2944162437,67.0824944666,4.45254195718,138.26,76.5477827425,29.7109492571,23678572.0,-1263429.76427,0.0215506068624,17.6995417737,117.389569808,33.2622447426,2.01124855067,1.48556395168,-2.11751377008,0.175126411388,34.1649889333,87.6292347113,88.914773497,-4.10499418958,3439.909981,0.0193109171538,-0.00900412405708,25256587264.0,1490.59,201801251500,33.0,1513.51,1488.93,1506.62,-2.0952518572,1522.49,0,1500,1.0,177190.0,4,5
